employee_id,date_soumission,montant,categorie,departement,ville,nb_justificatifs,anciennete_ans,salaire_mensuel,manager_approval,fraude
1162,2023-09-08 18:00:00,116.92,Hébergement,IT,Paris,0,4,6337,1,0
1198,2023-09-09 00:00:00,50.12,Repas,Ventes,Lyon,1,0,4692,1,0
1159,2023-09-09 06:00:00,788.14,Hébergement,Direction,Lyon,3,6,7154,0,0
1010,2023-09-09 12:00:00,509.7,Repas,Marketing,Bordeaux,2,14,7387,1,0
1137,2023-09-09 18:00:00,87.17,Repas,Marketing,Lyon,1,13,7797,1,0
1077,2023-09-10 00:00:00,45.25,Repas,Marketing,Paris,3,8,2859,1,0
1076,2023-09-10 06:00:00,273.39,Formation,RH,Paris,2,7,2784,0,0
1184,2023-09-10 12:00:00,188.62,Hébergement,RH,Paris,1,7,5816,1,0
1152,2023-09-10 18:00:00,174.2,Hébergement,RH,Bordeaux,2,2,5777,1,0
1001,2023-09-11 00:00:00,335.4,Hébergement,RH,Lyon,0,19,5131,1,0
1063,2023-09-11 06:00:00,175.4,Téléphone,Ventes,Toulouse,3,3,4257,1,0
1034,2023-09-11 12:00:00,50.07,Repas,RH,Toulouse,3,16,5274,1,0
1006,2023-09-11 18:00:00,177.56,Repas,IT,Paris,3,5,7979,1,0
1084,2023-09-12 00:00:00,54.75,Transport,Marketing,Paris,3,1,4022,1,0
1145,2023-09-12 06:00:00,213.59,Repas,Ventes,Bordeaux,1,8,7760,1,0
1066,2023-09-12 12:00:00,145.04,Hébergement,Direction,Toulouse,0,13,3745,0,1
1041,2023-09-12 18:00:00,12.09,Repas,RH,Lyon,2,0,3912,1,0
1117,2023-09-13 00:00:00,107.87,Fournitures,Direction,Paris,3,16,7949,1,0
1124,2023-09-13 06:00:00,63.08,Repas,Marketing,Paris,3,10,7338,1,0
1166,2023-09-13 12:00:00,59.75,Repas,Ventes,Lyon,1,5,3916,1,0
1168,2023-09-13 18:00:00,138.29,Repas,Marketing,Paris,1,0,2857,0,0
1023,2023-09-14 00:00:00,58.36,Repas,Direction,Paris,1,18,5965,0,0
1187,2023-09-14 06:00:00,225.02,Hébergement,Ventes,Lyon,0,15,6635,1,0
1045,2023-09-14 12:00:00,11.01,Repas,Finance,Paris,2,17,5449,1,0
1018,2023-09-14 18:00:00,161.99,Hébergement,Ventes,Paris,0,10,5641,0,1
1067,2023-09-15 00:00:00,248.48,Transport,RH,Londres,3,8,5376,1,0
1101,2023-09-15 06:00:00,167.59,Hébergement,Direction,Marseille,1,5,7053,1,0
1041,2023-09-15 12:00:00,103.14,Repas,Marketing,Dubai,3,1,2696,1,0
1031,2023-09-15 18:00:00,450.28,Hébergement,Marketing,Lyon,2,7,4374,1,0
1166,2023-09-16 00:00:00,53.49,Repas,Marketing,Toulouse,2,15,3437,1,0
1108,2023-09-16 06:00:00,2.9,Transport,IT,Paris,0,7,4694,1,0
1035,2023-09-16 12:00:00,84.84,Transport,IT,Toulouse,0,7,6030,1,0
1096,2023-09-16 18:00:00,5.04,Repas,RH,Paris,1,13,6625,1,0
1163,2023-09-17 00:00:00,461.66,Hébergement,Finance,Paris,1,0,2889,1,0
1130,2023-09-17 06:00:00,35.34,Repas,IT,Dubai,3,6,5426,1,0
1072,2023-09-17 12:00:00,233.33,Repas,Ventes,Marseille,1,1,7740,0,0
1135,2023-09-17 18:00:00,223.46,Formation,Direction,Dubai,1,14,2846,0,0
1096,2023-09-18 00:00:00,36.83,Repas,RH,Lyon,3,17,5344,1,0
1122,2023-09-18 06:00:00,145.62,Transport,Finance,Lyon,2,3,2618,1,0
1069,2023-09-18 12:00:00,7.39,Hébergement,Ventes,Lyon,1,17,7115,0,0
1168,2023-09-18 18:00:00,99.12,Transport,Marketing,Toulouse,1,4,3738,1,0
1195,2023-09-19 00:00:00,2.21,Téléphone,IT,Marseille,3,15,5280,1,0
1012,2023-09-19 06:00:00,381.02,Transport,Ventes,Dubai,3,12,4627,1,0
1048,2023-09-19 12:00:00,559.99,Hébergement,Finance,Paris,3,8,4966,1,0
1059,2023-09-19 18:00:00,37.71,Transport,RH,Toulouse,3,4,3083,1,0
1129,2023-09-20 00:00:00,35.0,Fournitures,Ventes,Lyon,3,7,5259,1,0
1187,2023-09-20 06:00:00,210.19,Hébergement,RH,Paris,1,17,4208,1,0
1004,2023-09-20 12:00:00,43.83,Formation,Marketing,Marseille,0,2,7908,0,1
1171,2023-09-20 18:00:00,338.18,Transport,Finance,Marseille,0,5,5204,1,0
1026,2023-09-21 00:00:00,127.97,Transport,Finance,Paris,0,10,7641,1,0
1159,2023-09-21 06:00:00,64.8,Transport,IT,Paris,1,13,7337,0,0
1148,2023-09-21 12:00:00,268.19,Fournitures,Direction,Lyon,2,18,3171,0,0
1007,2023-09-21 18:00:00,102.01,Téléphone,Finance,Lyon,1,6,4271,1,0
1199,2023-09-22 00:00:00,363.94,Transport,Ventes,Lyon,0,9,4185,1,0
1049,2023-09-22 06:00:00,394.69,Transport,Ventes,Paris,0,14,4577,1,0
1066,2023-09-22 12:00:00,27.12,Repas,Ventes,Paris,3,5,4985,1,0
1043,2023-09-22 18:00:00,0.35,Transport,Marketing,Singapour,3,19,4196,1,0
1124,2023-09-23 00:00:00,619.63,Transport,Finance,New York,3,5,6101,1,0
1057,2023-09-23 06:00:00,354.89,Transport,Finance,Marseille,1,15,6658,1,0
1002,2023-09-23 12:00:00,8.56,Transport,Ventes,Zurich,2,8,3953,1,0
1085,2023-09-23 18:00:00,268.49,Hébergement,IT,Toulouse,2,18,5706,1,0
1069,2023-09-24 00:00:00,91.82,Transport,IT,Paris,3,17,6752,1,0
1129,2023-09-24 06:00:00,44.96,Hébergement,Finance,Paris,2,4,5490,1,0
1171,2023-09-24 12:00:00,316.48,Fournitures,Finance,Dubai,0,15,7372,1,0
1001,2023-09-24 18:00:00,32.85,Hébergement,RH,Toulouse,0,6,4801,1,0
1101,2023-09-25 00:00:00,441.47,Repas,Finance,Bordeaux,3,18,5758,1,0
1034,2023-09-25 06:00:00,34.53,Transport,Ventes,Londres,3,4,3850,1,0
1097,2023-09-25 12:00:00,142.66,Repas,Direction,Lyon,3,19,7934,1,0
1029,2023-09-25 18:00:00,37.86,Hébergement,Marketing,Paris,2,10,6601,0,0
1115,2023-09-26 00:00:00,118.34,Repas,Finance,Paris,1,17,6449,1,0
1007,2023-09-26 06:00:00,172.79,Transport,Finance,Paris,3,6,3779,1,0
1149,2023-09-26 12:00:00,31.65,Téléphone,Ventes,Paris,2,17,3320,1,0
1043,2023-09-26 18:00:00,110.37,Transport,RH,Lyon,3,2,3843,1,0
1185,2023-09-27 00:00:00,94.97,Hébergement,Direction,Paris,1,4,4795,1,0
1035,2023-09-27 06:00:00,11.05,Formation,Finance,Paris,3,12,2503,1,0
1196,2023-09-27 12:00:00,255.82,Repas,IT,Lyon,0,15,5060,1,0
1076,2023-09-27 18:00:00,61.35,Hébergement,IT,Lyon,3,11,5053,0,0
1030,2023-09-28 00:00:00,128.2,Téléphone,IT,Marseille,0,6,2530,1,0
1046,2023-09-28 06:00:00,108.47,Hébergement,Marketing,Lyon,0,12,4152,1,0
1054,2023-09-28 12:00:00,108.0,Transport,Marketing,Toulouse,2,0,3798,1,0
1105,2023-09-28 18:00:00,17.01,Formation,Direction,Dubai,2,14,7304,1,0
1189,2023-09-29 00:00:00,82.61,Hébergement,Finance,Paris,0,11,3385,0,1
1157,2023-09-29 06:00:00,90.32,Téléphone,Finance,Paris,0,16,3700,1,0
1120,2023-09-29 12:00:00,198.44,Transport,Finance,Londres,3,19,5858,1,0
1054,2023-09-29 18:00:00,274.9,Repas,Marketing,Marseille,3,4,4479,1,0
1143,2023-09-30 00:00:00,118.11,Repas,Direction,Bordeaux,0,16,7343,0,1
1011,2023-09-30 06:00:00,13.62,Formation,Finance,Paris,2,14,6538,0,0
1144,2023-09-30 12:00:00,40.54,Repas,Ventes,Bordeaux,3,19,4626,1,0
1143,2023-09-30 18:00:00,27.04,Transport,RH,Dubai,3,18,4790,1,0
1139,2023-10-01 00:00:00,19.96,Repas,IT,Toulouse,3,0,6394,1,0
1135,2023-10-01 06:00:00,68.33,Transport,IT,Paris,2,3,7096,1,0
1002,2023-10-01 12:00:00,39.09,Fournitures,Ventes,Londres,0,2,2704,1,0
1143,2023-10-01 18:00:00,36.94,Téléphone,Finance,Bordeaux,3,7,3983,1,0
1029,2023-10-02 00:00:00,8.44,Repas,Direction,Bordeaux,2,8,5270,1,0
1022,2023-10-02 06:00:00,2.67,Fournitures,Direction,Paris,2,11,6928,1,0
1091,2023-10-02 12:00:00,16.27,Transport,Marketing,Bordeaux,2,4,5150,1,0
1114,2023-10-02 18:00:00,28.35,Repas,Finance,Paris,2,8,6761,0,0
1103,2023-10-03 00:00:00,84.58,Hébergement,Direction,Paris,3,0,4708,1,0
1117,2023-10-03 06:00:00,107.16,Repas,Finance,Marseille,0,10,2505,1,0
1004,2023-10-03 12:00:00,22.73,Transport,IT,Lyon,0,6,3031,1,0
1103,2023-10-03 18:00:00,82.95,Fournitures,IT,Toulouse,2,19,4592,1,0
1107,2023-10-04 00:00:00,62.73,Transport,Marketing,Toulouse,0,13,7052,1,0
1064,2023-10-04 06:00:00,30.4,Repas,IT,Paris,3,2,2726,1,0
1120,2023-10-04 12:00:00,1.03,Transport,Finance,Toulouse,0,10,4599,1,0
1029,2023-10-04 18:00:00,94.39,Fournitures,Ventes,Dubai,0,16,7066,0,1
1148,2023-10-05 00:00:00,173.59,Transport,Marketing,Paris,1,17,3396,1,0
1083,2023-10-05 06:00:00,38.48,Repas,Ventes,Marseille,0,18,3820,1,0
1197,2023-10-05 12:00:00,21.2,Hébergement,Finance,Lyon,0,17,5161,1,0
1149,2023-10-05 18:00:00,327.11,Repas,Marketing,Marseille,2,5,5059,1,0
1199,2023-10-06 00:00:00,48.24,Hébergement,Ventes,Lyon,2,14,4164,1,0
1031,2023-10-06 06:00:00,37.97,Repas,Marketing,Lyon,1,6,4025,1,0
1160,2023-10-06 12:00:00,291.84,Hébergement,Finance,Paris,3,4,6250,0,0
1015,2023-10-06 18:00:00,254.83,Fournitures,Direction,Singapour,1,4,7821,0,0
1037,2023-10-07 00:00:00,89.23,Transport,Marketing,Toulouse,0,6,6154,0,1
1141,2023-10-07 06:00:00,100.78,Hébergement,Direction,Marseille,0,11,5067,0,1
1035,2023-10-07 12:00:00,36.84,Repas,Finance,Lyon,3,7,7269,1,0
1150,2023-10-07 18:00:00,12.23,Transport,Marketing,Marseille,3,17,3596,1,0
1113,2023-10-08 00:00:00,127.8,Transport,Marketing,Lyon,2,17,5598,1,0
1065,2023-10-08 06:00:00,15.53,Téléphone,Direction,Lyon,0,16,5740,0,1
1104,2023-10-08 12:00:00,89.48,Formation,IT,Marseille,0,10,5322,1,0
1084,2023-10-08 18:00:00,423.26,Repas,Direction,Lyon,0,14,7828,1,0
1001,2023-10-09 00:00:00,458.11,Hébergement,Direction,Paris,0,19,5427,1,0
1192,2023-10-09 06:00:00,41.03,Hébergement,Direction,Marseille,0,5,7493,1,0
1074,2023-10-09 12:00:00,146.77,Repas,Finance,Bordeaux,0,11,6114,1,0
1066,2023-10-09 18:00:00,96.39,Transport,RH,Paris,0,6,3347,1,0
1179,2023-10-10 00:00:00,312.74,Téléphone,Direction,Paris,0,7,6116,1,0
1189,2023-10-10 06:00:00,47.5,Transport,Marketing,Paris,2,3,5204,1,0
1150,2023-10-10 12:00:00,0.56,Formation,Ventes,Singapour,1,2,6393,0,0
1153,2023-10-10 18:00:00,26.61,Repas,IT,Bordeaux,0,2,5881,1,0
1195,2023-10-11 00:00:00,64.51,Fournitures,Direction,Marseille,2,9,5571,1,0
1054,2023-10-11 06:00:00,56.91,Transport,Direction,Dubai,0,14,5494,1,0
1005,2023-10-11 12:00:00,235.07,Téléphone,IT,Lyon,3,12,7242,1,0
1162,2023-10-11 18:00:00,171.18,Hébergement,Direction,Singapour,0,18,7033,1,1
1149,2023-10-12 00:00:00,53.41,Repas,Marketing,Lyon,1,7,4000,1,0
1170,2023-10-12 06:00:00,91.8,Fournitures,RH,Paris,2,17,4942,0,0
1142,2023-10-12 12:00:00,15.07,Transport,Direction,Toulouse,3,4,4225,0,0
1085,2023-10-12 18:00:00,342.63,Hébergement,IT,Lyon,3,6,4065,1,0
1059,2023-10-13 00:00:00,410.99,Repas,Direction,Toulouse,0,4,4243,1,0
1100,2023-10-13 06:00:00,585.34,Hébergement,Finance,Lyon,1,18,2825,1,0
1011,2023-10-13 12:00:00,304.37,Repas,Marketing,Toulouse,1,16,6917,1,0
1048,2023-10-13 18:00:00,28.67,Hébergement,Marketing,Lyon,0,18,4730,1,0
1041,2023-10-14 00:00:00,7.09,Hébergement,RH,Paris,0,3,5166,1,0
1165,2023-10-14 06:00:00,129.98,Repas,Finance,Dubai,2,6,3709,0,0
1081,2023-10-14 12:00:00,365.6,Repas,Finance,Londres,2,5,6861,0,0
1172,2023-10-14 18:00:00,29.28,Transport,RH,Singapour,0,13,3341,1,0
1034,2023-10-15 00:00:00,1.06,Téléphone,Ventes,Toulouse,0,18,6924,1,0
1157,2023-10-15 06:00:00,245.6,Téléphone,Direction,Toulouse,3,19,6401,1,0
1157,2023-10-15 12:00:00,11.99,Repas,Finance,Marseille,1,10,5936,0,0
1133,2023-10-15 18:00:00,80.09,Hébergement,Ventes,Paris,2,6,7278,1,0
1066,2023-10-16 00:00:00,170.39,Hébergement,Ventes,Paris,0,2,4571,1,0
1079,2023-10-16 06:00:00,40.53,Repas,Marketing,Lyon,0,19,3784,1,0
1006,2023-10-16 12:00:00,13.15,Repas,Direction,Londres,2,16,3878,1,0
1179,2023-10-16 18:00:00,220.47,Transport,Marketing,Paris,3,10,5158,1,0
1013,2023-10-17 00:00:00,149.21,Repas,IT,Dubai,3,14,6061,1,0
1072,2023-10-17 06:00:00,669.69,Hébergement,Marketing,Marseille,0,6,7952,1,1
1142,2023-10-17 12:00:00,63.31,Transport,Finance,Toulouse,1,14,4387,1,0
1148,2023-10-17 18:00:00,9.56,Repas,Finance,Paris,1,16,6512,1,0
1162,2023-10-18 00:00:00,198.84,Repas,Direction,Lyon,0,10,4478,1,0
1065,2023-10-18 06:00:00,110.64,Hébergement,Ventes,New York,2,11,7227,1,0
1090,2023-10-18 12:00:00,35.97,Repas,Finance,Lyon,1,12,6916,1,0
1129,2023-10-18 18:00:00,228.3,Téléphone,Marketing,Lyon,2,10,7996,1,0
1162,2023-10-19 00:00:00,34.18,Repas,Marketing,Paris,2,10,6798,1,0
1019,2023-10-19 06:00:00,45.3,Repas,Direction,Paris,2,8,5661,1,0
1009,2023-10-19 12:00:00,14.56,Transport,Marketing,Paris,3,10,4724,1,0
1024,2023-10-19 18:00:00,76.48,Transport,RH,Toulouse,1,3,7222,1,0
1193,2023-10-20 00:00:00,81.43,Hébergement,Direction,Marseille,3,1,4579,0,0
1024,2023-10-20 06:00:00,108.41,Repas,Direction,Marseille,1,3,7322,0,0
1053,2023-10-20 12:00:00,185.15,Fournitures,Finance,Paris,0,13,3453,1,0
1032,2023-10-20 18:00:00,354.83,Hébergement,Direction,Bordeaux,2,4,5367,1,0
1163,2023-10-21 00:00:00,22.23,Hébergement,IT,Bordeaux,1,16,4790,1,0
1094,2023-10-21 06:00:00,8.38,Hébergement,Finance,Paris,1,11,2569,1,0
1013,2023-10-21 12:00:00,2.81,Hébergement,Finance,Lyon,0,5,3594,1,0
1064,2023-10-21 18:00:00,23.26,Téléphone,RH,Paris,3,11,6753,0,0
1109,2023-10-22 00:00:00,160.92,Repas,Finance,Bordeaux,1,14,3048,1,0
1079,2023-10-22 06:00:00,195.0,Transport,Ventes,Toulouse,1,18,4339,1,0
1053,2023-10-22 12:00:00,231.62,Repas,Marketing,Dubai,3,9,4451,1,0
1124,2023-10-22 18:00:00,41.9,Repas,Marketing,Paris,3,1,3558,1,0
1179,2023-10-23 00:00:00,54.77,Repas,Direction,Marseille,1,11,6051,1,0
1130,2023-10-23 06:00:00,99.0,Transport,RH,Paris,3,11,5007,0,0
1168,2023-10-23 12:00:00,9.79,Hébergement,Marketing,Lyon,0,6,6407,1,0
1133,2023-10-23 18:00:00,141.68,Transport,Ventes,Marseille,0,0,7481,1,0
1024,2023-10-24 00:00:00,617.81,Fournitures,RH,Paris,2,17,5990,1,0
1140,2023-10-24 06:00:00,67.13,Repas,IT,Toulouse,1,2,7106,1,0
1116,2023-10-24 12:00:00,209.66,Repas,Marketing,Marseille,0,19,6963,1,0
1135,2023-10-24 18:00:00,103.98,Hébergement,Finance,Bordeaux,0,4,5459,1,0
1148,2023-10-25 00:00:00,20.51,Transport,Ventes,Lyon,0,19,3382,1,0
1195,2023-10-25 06:00:00,130.93,Transport,Ventes,Dubai,2,14,5125,0,0
1024,2023-10-25 12:00:00,53.47,Formation,Marketing,Zurich,3,9,7889,1,0
1078,2023-10-25 18:00:00,5.25,Transport,Direction,Dubai,2,18,7264,1,0
1067,2023-10-26 00:00:00,151.15,Transport,IT,Bordeaux,2,0,4653,0,0
1172,2023-10-26 06:00:00,293.78,Formation,Finance,Bordeaux,2,6,7261,1,0
1187,2023-10-26 12:00:00,63.42,Repas,IT,Marseille,2,17,6066,0,0
1011,2023-10-26 18:00:00,74.22,Fournitures,IT,Paris,1,1,2759,1,0
1031,2023-10-27 00:00:00,332.49,Transport,Marketing,Toulouse,1,18,4008,1,0
1127,2023-10-27 06:00:00,251.99,Repas,Finance,Toulouse,0,9,2812,1,0
1095,2023-10-27 12:00:00,188.27,Hébergement,Marketing,Singapour,2,14,5178,1,0
1091,2023-10-27 18:00:00,42.91,Fournitures,Marketing,Marseille,2,9,4344,1,0
1140,2023-10-28 00:00:00,361.55,Transport,Direction,Lyon,0,9,5084,1,0
1030,2023-10-28 06:00:00,25.16,Hébergement,Ventes,Toulouse,3,11,6514,1,0
1077,2023-10-28 12:00:00,147.83,Fournitures,Direction,Singapour,1,7,5751,1,0
1019,2023-10-28 18:00:00,4.38,Repas,Direction,Paris,2,13,4033,1,0
1145,2023-10-29 00:00:00,154.81,Repas,Marketing,Lyon,3,1,7269,1,0
1059,2023-10-29 06:00:00,48.68,Transport,Direction,Marseille,3,16,3923,1,0
1190,2023-10-29 12:00:00,89.59,Transport,Direction,Paris,2,5,4520,1,0
1133,2023-10-29 18:00:00,63.53,Repas,RH,Paris,2,7,7743,1,0
1159,2023-10-30 00:00:00,28.45,Repas,Finance,Lyon,3,0,4191,1,0
1092,2023-10-30 06:00:00,145.92,Formation,Ventes,Londres,1,2,4228,1,0
1042,2023-10-30 12:00:00,320.53,Repas,Finance,Paris,1,14,2827,1,0
1129,2023-10-30 18:00:00,479.44,Repas,Ventes,Lyon,2,16,4088,1,0
1059,2023-10-31 00:00:00,32.04,Téléphone,RH,Bordeaux,2,6,6253,0,0
1150,2023-10-31 06:00:00,189.54,Transport,Marketing,New York,0,13,5394,1,0
1030,2023-10-31 12:00:00,163.75,Hébergement,Ventes,Singapour,0,2,2597,1,0
1004,2023-10-31 18:00:00,63.1,Hébergement,Ventes,Lyon,1,17,7254,1,0
1161,2023-11-01 00:00:00,2.89,Transport,Ventes,New York,0,4,4847,1,0
1009,2023-11-01 06:00:00,175.58,Fournitures,RH,Paris,3,19,3597,1,0
1088,2023-11-01 12:00:00,436.42,Repas,Finance,Toulouse,3,14,7613,0,0
1129,2023-11-01 18:00:00,150.0,Repas,RH,Toulouse,3,5,7518,0,0
1125,2023-11-02 00:00:00,85.72,Hébergement,Ventes,Paris,3,2,7909,1,0
1010,2023-11-02 06:00:00,111.71,Repas,Direction,Marseille,2,17,7234,1,0
1177,2023-11-02 12:00:00,33.4,Transport,Ventes,Paris,3,19,2584,1,0
1158,2023-11-02 18:00:00,208.27,Repas,Direction,Londres,1,2,3777,1,0
1055,2023-11-03 00:00:00,205.81,Hébergement,Marketing,Lyon,0,7,5211,1,0
1082,2023-11-03 06:00:00,23.59,Fournitures,RH,Toulouse,1,18,3018,1,0
1136,2023-11-03 12:00:00,315.53,Transport,Direction,Paris,2,17,6023,1,0
1098,2023-11-03 18:00:00,47.04,Transport,RH,Paris,0,14,7926,1,0
1148,2023-11-04 00:00:00,604.76,Repas,IT,Zurich,0,13,2683,1,1
1072,2023-11-04 06:00:00,72.41,Fournitures,Finance,Bordeaux,0,15,3472,1,0
1155,2023-11-04 12:00:00,29.38,Repas,IT,New York,3,2,5885,0,0
1189,2023-11-04 18:00:00,65.01,Repas,Direction,Lyon,2,14,4888,1,0
1114,2023-11-05 00:00:00,87.02,Formation,IT,Paris,1,18,6822,0,0
1006,2023-11-05 06:00:00,10.77,Formation,Finance,Marseille,3,7,7432,0,0
1079,2023-11-05 12:00:00,129.49,Repas,Direction,Marseille,0,1,6327,1,0
1143,2023-11-05 18:00:00,136.56,Repas,Marketing,Paris,1,16,4811,1,0
1096,2023-11-06 00:00:00,201.45,Transport,Marketing,Toulouse,1,11,4997,1,0
1003,2023-11-06 06:00:00,4.44,Fournitures,Finance,Lyon,1,18,7870,1,0
1003,2023-11-06 12:00:00,116.88,Hébergement,Finance,Paris,2,10,5979,1,0
1102,2023-11-06 18:00:00,8.15,Formation,Direction,Lyon,3,17,6765,0,0
1039,2023-11-07 00:00:00,181.17,Transport,RH,Marseille,2,12,3065,1,0
1016,2023-11-07 06:00:00,8.6,Hébergement,Direction,Toulouse,0,13,4435,1,0
1100,2023-11-07 12:00:00,364.1,Repas,RH,Marseille,0,11,3326,0,1
1102,2023-11-07 18:00:00,181.64,Hébergement,RH,Marseille,1,14,7201,1,0
1123,2023-11-08 00:00:00,106.21,Transport,RH,Paris,1,7,5617,1,0
1051,2023-11-08 06:00:00,87.38,Repas,Direction,Dubai,1,1,2849,1,0
1051,2023-11-08 12:00:00,21.01,Fournitures,Ventes,Dubai,2,7,2598,1,0
1163,2023-11-08 18:00:00,51.58,Repas,Ventes,Toulouse,3,4,4269,1,0
1123,2023-11-09 00:00:00,304.84,Transport,Marketing,Paris,2,1,4304,0,0
1165,2023-11-09 06:00:00,352.22,Repas,Ventes,Marseille,0,9,3560,1,0
1177,2023-11-09 12:00:00,0.11,Hébergement,Ventes,Toulouse,1,9,6009,1,0
1062,2023-11-09 18:00:00,135.26,Transport,RH,Zurich,1,3,5556,1,0
1115,2023-11-10 00:00:00,190.57,Repas,RH,Zurich,2,3,6670,1,0
1190,2023-11-10 06:00:00,144.64,Fournitures,Finance,Londres,0,7,4605,1,0
1061,2023-11-10 12:00:00,12.78,Repas,RH,Paris,3,5,5590,1,0
1006,2023-11-10 18:00:00,36.83,Repas,Direction,New York,1,14,2901,1,0
1154,2023-11-11 00:00:00,43.22,Hébergement,Finance,Toulouse,1,17,2687,1,0
1091,2023-11-11 06:00:00,267.32,Repas,Finance,Bordeaux,0,7,6484,1,0
1013,2023-11-11 12:00:00,93.32,Transport,Ventes,Lyon,1,19,2638,1,0
1198,2023-11-11 18:00:00,100.07,Formation,RH,Lyon,3,6,2642,1,0
1085,2023-11-12 00:00:00,409.76,Fournitures,Ventes,Marseille,2,19,6703,1,0
1132,2023-11-12 06:00:00,152.04,Repas,RH,Paris,0,16,2720,1,0
1182,2023-11-12 12:00:00,343.4,Repas,Ventes,Lyon,1,18,6740,1,0
1129,2023-11-12 18:00:00,91.46,Fournitures,Ventes,Londres,1,1,7105,1,0
1061,2023-11-13 00:00:00,24.28,Repas,Ventes,Paris,3,11,4923,1,0
1148,2023-11-13 06:00:00,398.75,Hébergement,Direction,Paris,2,18,6600,1,0
1078,2023-11-13 12:00:00,92.07,Transport,Marketing,Paris,3,4,6528,1,0
1148,2023-11-13 18:00:00,30.07,Repas,Ventes,Lyon,2,11,2887,1,0
1137,2023-11-14 00:00:00,54.02,Téléphone,IT,Zurich,3,16,6338,1,0
1057,2023-11-14 06:00:00,7.82,Transport,IT,Paris,2,4,5531,1,0
1119,2023-11-14 12:00:00,94.75,Transport,IT,Paris,1,1,3059,1,0
1166,2023-11-14 18:00:00,287.73,Hébergement,Direction,Dubai,1,3,4339,1,0
1132,2023-11-15 00:00:00,406.76,Fournitures,Finance,Londres,1,5,5734,1,0
1064,2023-11-15 06:00:00,404.57,Hébergement,Ventes,Paris,0,8,4271,1,0
1012,2023-11-15 12:00:00,20.07,Hébergement,IT,Bordeaux,2,9,2864,1,0
1180,2023-11-15 18:00:00,72.2,Repas,Direction,Toulouse,0,10,2916,1,0
1081,2023-11-16 00:00:00,4.3,Repas,Finance,Bordeaux,2,1,4135,1,0
1172,2023-11-16 06:00:00,289.82,Transport,IT,Marseille,1,8,4568,1,0
1159,2023-11-16 12:00:00,66.65,Transport,RH,Zurich,0,19,3016,0,1
1163,2023-11-16 18:00:00,149.59,Repas,Marketing,Paris,0,16,6531,1,0
1187,2023-11-17 00:00:00,188.24,Repas,Ventes,Paris,3,8,3720,1,0
1138,2023-11-17 06:00:00,84.28,Formation,Marketing,Lyon,2,7,3160,1,0
1190,2023-11-17 12:00:00,54.89,Repas,Marketing,Lyon,3,4,5916,1,0
1148,2023-11-17 18:00:00,491.37,Transport,RH,Dubai,0,4,2829,1,0
1051,2023-11-18 00:00:00,500.68,Repas,RH,Marseille,0,5,2877,1,1
1182,2023-11-18 06:00:00,51.25,Hébergement,RH,Paris,1,15,5782,1,0
1116,2023-11-18 12:00:00,97.98,Transport,Finance,Lyon,3,0,2659,1,0
1025,2023-11-18 18:00:00,540.92,Téléphone,IT,Lyon,3,8,7253,1,0
1195,2023-11-19 00:00:00,0.73,Fournitures,Ventes,New York,3,6,3763,1,0
1033,2023-11-19 06:00:00,79.83,Transport,RH,Marseille,2,10,6674,1,0
1051,2023-11-19 12:00:00,15.88,Hébergement,Direction,Toulouse,0,14,4699,0,1
1111,2023-11-19 18:00:00,106.74,Transport,Ventes,Toulouse,3,4,5064,1,0
1081,2023-11-20 00:00:00,3.75,Hébergement,Ventes,Bordeaux,1,18,4930,1,0
1179,2023-11-20 06:00:00,78.36,Repas,Ventes,Toulouse,0,5,7288,0,1
1156,2023-11-20 12:00:00,37.4,Hébergement,RH,Paris,1,13,4537,1,0
1165,2023-11-20 18:00:00,114.31,Formation,RH,Londres,0,19,4899,1,0
1041,2023-11-21 00:00:00,827.98,Transport,IT,Toulouse,1,13,3724,1,0
1020,2023-11-21 06:00:00,241.82,Repas,RH,Toulouse,3,10,7546,1,0
1041,2023-11-21 12:00:00,280.27,Téléphone,RH,Zurich,3,3,4488,1,0
1140,2023-11-21 18:00:00,151.29,Repas,Ventes,Bordeaux,1,9,3365,1,0
1112,2023-11-22 00:00:00,6.37,Transport,IT,Bordeaux,2,1,2890,1,0
1104,2023-11-22 06:00:00,34.75,Transport,Marketing,New York,1,3,3908,1,0
1191,2023-11-22 12:00:00,388.67,Hébergement,RH,Paris,0,19,7415,1,0
1016,2023-11-22 18:00:00,68.38,Formation,Direction,Marseille,1,9,6530,1,0
1119,2023-11-23 00:00:00,16.41,Téléphone,RH,Marseille,1,0,6935,1,0
1136,2023-11-23 06:00:00,181.8,Téléphone,Marketing,Lyon,0,13,4054,0,1
1168,2023-11-23 12:00:00,53.39,Fournitures,Ventes,Bordeaux,3,17,6547,1,0
1128,2023-11-23 18:00:00,46.97,Hébergement,IT,Bordeaux,0,11,2631,1,0
1129,2023-11-24 00:00:00,930.51,Téléphone,Ventes,Toulouse,1,18,6179,1,0
1059,2023-11-24 06:00:00,292.94,Formation,Finance,Zurich,0,11,5576,1,0
1047,2023-11-24 12:00:00,78.62,Hébergement,RH,Lyon,1,4,6972,1,0
1028,2023-11-24 18:00:00,588.78,Hébergement,Direction,Toulouse,3,3,7235,1,0
1096,2023-11-25 00:00:00,157.52,Repas,Finance,Marseille,1,12,4021,0,0
1009,2023-11-25 06:00:00,203.23,Transport,RH,Lyon,1,17,5769,1,0
